date,location,temperature,rainfall,wind_speed
2023-05-21,Hyderabad,37.8,2.2,10.2
2023-05-21,Ahmedabad,35.2,16.2,8.7
2023-05-21,Pune,33.0,5.3,10.0
2023-05-21,Jaipur,38.6,15.6,5.0
2023-05-21,Surat,38.6,3.4,14.1
2023-05-22,Mumbai,36.3,17.5,11.5
2023-05-22,Delhi,33.5,11.0,6.0
2023-05-22,Chennai,33.3,9.8,13.5
2023-05-22,Kolkata,31.3,14.2,10.7
2023-05-22,Bangalore,36.0,13.4,8.4
2023-05-22,Hyderabad,36.8,10.1,5.9
2023-05-22,Ahmedabad,36.0,3.8,11.4
2023-05-22,Pune,34.5,9.7,14.5
2023-05-22,Jaipur,31.4,18.5,6.0
2023-05-22,Surat,32.5,11.0,7.6
2023-05-23,Mumbai,39.6,19.1,8.1
2023-05-23,Delhi,37.6,11.0,9.8
2023-05-23,Chennai,39.5,19.1,6.1
2023-05-23,Kolkata,35.1,5.4,11.1
2023-05-23,Bangalore,38.6,19.3,6.3
2023-05-23,Hyderabad,30.5,10.8,7.5
2023-05-23,Ahmedabad,33.4,4.6,6.8
2023-05-23,Pune,38.0,3.5,6.7
2023-05-23,Jaipur,35.3,1.9,8.1
2023-05-23,Surat,33.0,14.4,15.0
2023-05-24,Mumbai,36.0,1.0,14.6
2023-05-24,Delhi,35.6,6.0,12.0
2023-05-24,Chennai,31.6,7.3,10.4
2023-05-24,Kolkata,38.3,18.8,8.0
2023-05-24,Bangalore,31.2,15.3,5.4
2023-05-24,Hyderabad,32.6,15.3,13.1
2023-05-24,Ahmedabad,32.0,4.0,12.3
2023-05-24,Pune,33.4,16.7,11.8
2023-05-24,Jaipur,32.4,16.0,13.4
2023-05-24,Surat,38.1,7.0,5.8
2023-05-25,Mumbai,30.0,0.3,7.2
2023-05-25,Delhi,31.6,19.7,5.9
2023-05-25,Chennai,35.8,5.2,8.5
2023-05-25,Kolkata,31.3,5.7,8.9
2023-05-25,Bangalore,36.9,14.1,9.0
2023-05-25,Hyderabad,32.1,17.9,6.1
2023-05-25,Ahmedabad,35.1,6.5,13.6
2023-05-25,Pune,39.8,6.6,8.9
2023-05-25,Jaipur,32.9,1.7,6.1
2023-05-25,Surat,35.9,19.4,5.7
2023-05-26,Mumbai,30.2,11.0,8.3
2023-05-26,Delhi,30.0,15.5,13.6
2023-05-26,Chennai,36.8,14.9,13.2
2023-05-26,Kolkata,38.8,0.0,12.0
2023-05-26,Bangalore,37.7,13.9,9.2
2023-05-26,Hyderabad,38.8,15.8,8.6
2023-05-26,Ahmedabad,31.6,14.4,13.8
2023-05-26,Pune,32.5,1.8,12.0
2023-05-26,Jaipur,36.6,5.2,9.8
2023-05-26,Surat,38.7,4.4,14.9
2023-05-27,Mumbai,38.7,5.0,11.8
2023-05-27,Delhi,30.7,14.3,12.3
2023-05-27,Chennai,39.2,9.0,13.4
2023-05-27,Kolkata,37.7,18.4,8.6
2023-05-27,Bangalore,39.2,5.2,11.2
2023-05-27,Hyderabad,37.1,13.3,12.8
2023-05-27,Ahmedabad,30.0,9.3,9.9
2023-05-27,Pune,39.6,7.5,13.0
2023-05-27,Jaipur,35.9,3.1,14.2
2023-05-27,Surat,32.1,18.3,13.3
2023-05-28,Mumbai,31.5,10.8,7.4
2023-05-28,Delhi,35.5,4.4,13.1
2023-05-28,Chennai,31.4,19.7,6.9
2023-05-28,Kolkata,34.5,6.7,13.0
2023-05-28,Bangalore,34.3,11.6,9.9
2023-05-28,Hyderabad,34.0,17.6,11.9
2023-05-28,Ahmedabad,34.2,17.0,7.2
2023-05-28,Pune,34.8,5.3,11.3
2023-05-28,Jaipur,34.8,18.8,12.1
2023-05-28,Surat,38.2,17.0,7.8
2023-05-29,Mumbai,39.6,8.0,14.5
2023-05-29,Delhi,39.6,13.0,9.2
2023-05-29,Chennai,38.0,12.3,14.1
2023-05-29,Kolkata,36.7,11.5,13.5
2023-05-29,Bangalore,36.6,12.7,6.7
2023-05-29,Hyderabad,39.2,7.4,6.8
2023-05-29,Ahmedabad,32.8,14.9,8.9
2023-05-29,Pune,31.2,3.1,8.0
2023-05-29,Jaipur,35.6,13.4,11.9
2023-05-29,Surat,34.8,10.0,6.5
2023-05-30,Mumbai,34.3,19.4,12.9
2023-05-30,Delhi,37.2,4.9,13.9
2023-05-30,Chennai,38.8,14.8,10.2
2023-05-30,Kolkata,30.8,9.4,9.0
2023-05-30,Bangalore,31.3,3.4,5.8
2023-05-30,Hyderabad,39.2,12.5,10.1
2023-05-30,Ahmedabad,37.2,18.8,12.2
2023-05-30,Pune,35.5,14.1,5.7
2023-05-30,Jaipur,39.3,16.6,12.0
2023-05-30,Surat,31.4,7.5,8.8
2023-05-31,Mumbai,36.5,0.7,14.6
2023-05-31,Delhi,36.8,6.3,7.9
2023-05-31,Chennai,30.1,3.3,13.0
2023-05-31,Kolkata,34.2,8.1,9.0
2023-05-31,Bangalore,36.5,11.6,9.8
2023-05-31,Hyderabad,35.7,19.4,9.3
2023-05-31,Ahmedabad,33.1,4.5,5.4
2023-05-31,Pune,39.9,15.6,5.2
2023-05-31,Jaipur,35.5,10.3,7.1
2023-05-31,Surat,30.9,1.5,12.1
2023-06-01,Mumbai,27.6,29.0,12.1
2023-06-01,Delhi,27.3,44.7,10.3
2023-06-01,Chennai,29.2,87.9,22.2
2023-06-01,Kolkata,34.9,53.6,12.7
2023-06-01,Bangalore,25.4,51.3,16.7
2023-06-01,Hyderabad,34.4,71.5,13.8
2023-06-01,Ahmedabad,27.3,95.1,17.3
2023-06-01,Pune,29.6,20.4,10.7
2023-06-01,Jaipur,27.1,52.5,23.5
2023-06-01,Surat,26.0,78.0,16.8
2023-06-02,Mumbai,30.5,59.9,12.5
2023-06-02,Delhi,28.8,66.5,10.8
2023-06-02,Chennai,29.7,40.2,25.0
2023-06-02,Kolkata,29.8,33.8,11.7
2023-06-02,Bangalore,33.7,82.0,10.7
2023-06-02,Hyderabad,31.6,95.9,15.0
2023-06-02,Ahmedabad,29.0,45.4,14.0
2023-06-02,Pune,32.0,40.8,23.6
2023-06-02,Jaipur,33.1,85.1,16.3
2023-06-02,Surat,31.8,39.0,23.2
2023-06-03,Mumbai,33.7,29.4,17.6
2023-06-03,Delhi,34.7,54.3,16.6
2023-06-03,Chennai,25.7,41.4,12.9
2023-06-03,Kolkata,26.4,69.9,14.0
2023-06-03,Bangalore,25.2,36.3,24.5
2023-06-03,Hyderabad,26.4,26.3,20.0
2023-06-03,Ahmedabad,28.8,31.9,16.4
2023-06-03,Pune,33.3,52.0,17.3
2023-06-03,Jaipur,32.9,36.4,24.9
2023-06-03,Surat,33.0,43.6,19.4
2023-06-04,Mumbai,26.5,47.3,14.9
2023-06-04,Delhi,25.5,95.6,13.5
2023-06-04,Chennai,34.0,46.6,23.5
2023-06-04,Kolkata,26.9,84.7,22.2
2023-06-04,Bangalore,32.0,21.9,19.3
2023-06-04,Hyderabad,28.0,20.2,24.3
2023-06-04,Ahmedabad,33.4,36.1,18.7
2023-06-04,Pune,26.1,30.0,22.2
2023-06-04,Jaipur,26.5,79.3,19.5
2023-06-04,Surat,25.9,72.2,14.2
2023-06-05,Mumbai,33.2,87.9,14.3
2023-06-05,Delhi,34.1,66.2,23.0
2023-06-05,Chennai,31.9,56.8,18.7
2023-06-05,Kolkata,25.5,20.7,10.4
2023-06-05,Bangalore,29.0,22.0,23.8
2023-06-05,Hyderabad,29.7,84.2,12.1
2023-06-05,Ahmedabad,30.0,46.3,15.1
2023-06-05,Pune,25.9,47.4,19.3
2023-06-05,Jaipur,34.8,65.6,23.5
2023-06-05,Surat,29.9,27.0,11.5
2023-06-06,Mumbai,28.4,96.5,16.2
2023-06-06,Delhi,25.3,92.5,24.8
2023-06-06,Chennai,33.6,41.1,13.5
2023-06-06,Kolkata,34.7,35.5,21.6
2023-06-06,Bangalore,34.4,64.9,12.6
2023-06-06,Hyderabad,31.2,70.7,17.6
2023-06-06,Ahmedabad,25.4,95.2,12.2
2023-06-06,Pune,28.8,71.4,16.1
2023-06-06,Jaipur,31.2,41.0,20.2
2023-06-06,Surat,26.6,23.6,17.0
2023-06-07,Mumbai,32.9,63.9,10.2
2023-06-07,Delhi,31.9,62.8,15.3
2023-06-07,Chennai,25.3,86.8,24.4
2023-06-07,Kolkata,32.3,20.7,15.0
2023-06-07,Bangalore,34.8,99.4,21.1
2023-06-07,Hyderabad,25.8,93.3,24.1
2023-06-07,Ahmedabad,34.8,44.5,21.9
2023-06-07,Pune,26.6,46.7,12.2
2023-06-07,Jaipur,28.2,95.2,20.4
2023-06-07,Surat,31.4,78.5,18.9
2023-06-08,Mumbai,30.7,46.7,19.8
2023-06-08,Delhi,26.3,95.7,21.2
2023-06-08,Chennai,25.1,88.4,21.8
2023-06-08,Kolkata,29.1,95.4,21.3
2023-06-08,Bangalore,27.9,25.6,22.2
2023-06-08,Hyderabad,27.3,40.1,18.6
2023-06-08,Ahmedabad,26.8,64.3,13.9
2023-06-08,Pune,34.0,54.8,14.4
2023-06-08,Jaipur,33.7,49.3,16.0
2023-06-08,Surat,30.6,27.3,20.4
2023-06-09,Mumbai,26.1,27.7,23.0
2023-06-09,Delhi,25.5,94.7,12.9
2023-06-09,Chennai,28.2,55.8,22.6
2023-06-09,Kolkata,28.9,48.7,12.9
2023-06-09,Bangalore,33.8,45.1,18.0
2023-06-09,Hyderabad,29.5,20.4,12.4
2023-06-09,Ahmedabad,32.1,88.0,11.4
2023-06-09,Pune,30.0,30.6,13.2
2023-06-09,Jaipur,34.4,97.7,12.5
2023-06-09,Surat,29.5,72.5,13.0
2023-06-10,Mumbai,30.1,55.1,10.7
2023-06-10,Delhi,31.7,37.6,10.9
2023-06-10,Chennai,32.3,75.8,13.3
2023-06-10,Kolkata,33.6,68.2,18.3
2023-06-10,Bangalore,31.4,40.5,23.8
2023-06-10,Hyderabad,28.8,53.5,15.3
2023-06-10,Ahmedabad,27.1,86.1,21.2
2023-06-10,Pune,30.4,65.9,19.5
2023-06-10,Jaipur,28.7,25.5,17.3
2023-06-10,Surat,26.5,98.7,18.7
2023-06-11,Mumbai,33.8,64.0,12.2
2023-06-11,Delhi,33.6,30.5,24.9
2023-06-11,Chennai,25.5,48.5,12.5
2023-06-11,Kolkata,25.6,87.9,14.5
2023-06-11,Bangalore,33.8,57.4,19.1
2023-06-11,Hyderabad,32.2,49.8,22.6
2023-06-11,Ahmedabad,33.5,93.9,16.4
2023-06-11,Pune,34.0,60.5,10.8
2023-06-11,Jaipur,30.7,34.9,24.8
2023-06-11,Surat,34.3,65.6,18.3
2023-06-12,Mumbai,28.3,33.7,18.8
2023-06-12,Delhi,25.2,95.4,10.5
2023-06-12,Chennai,25.6,42.1,23.2
2023-06-12,Kolkata,27.7,33.5,15.9
2023-06-12,Bangalore,31.2,52.4,18.8
2023-06-12,Hyderabad,34.7,27.9,15.4
2023-06-12,Ahmedabad,34.2,31.8,21.9
2023-06-12,Pune,30.1,70.0,16.3
2023-06-12,Jaipur,28.3,72.4,14.9
2023-06-12,Surat,27.4,77.0,23.3
2023-06-13,Mumbai,30.5,84.2,17.1
2023-06-13,Delhi,26.1,86.5,20.9
2023-06-13,Chennai,29.4,94.2,24.1
2023-06-13,Kolkata,34.8,20.8,16.1
2023-06-13,Bangalore,33.8,60.9,22.9
2023-06-13,Hyderabad,26.0,65.4,11.0
2023-06-13,Ahmedabad,34.9,54.5,13.6
2023-06-13,Pune,34.2,69.1,17.0
2023-06-13,Jaipur,31.3,42.3,16.2
2023-06-13,Surat,31.4,99.3,23.5
2023-06-14,Mumbai,33.5,26.6,22.7
2023-06-14,Delhi,29.2,32.3,23.5
2023-06-14,Chennai,25.2,48.8,11.3
2023-06-14,Kolkata,30.8,47.7,17.5
2023-06-14,Bangalore,31.1,74.3,16.5
2023-06-14,Hyderabad,25.3,34.9,13.9
2023-06-14,Ahmedabad,27.1,27.3,24.6
2023-06-14,Pune,30.1,96.0,14.0
2023-06-14,Jaipur,31.8,21.1,23.6
2023-06-14,Surat,34.4,66.6,17.4
2023-06-15,Mumbai,25.6,77.6,13.2
2023-06-15,Delhi,34.6,76.0,18.1
2023-06-15,Chennai,27.6,82.1,20.2
2023-06-15,Kolkata,33.4,62.1,24.0
2023-06-15,Bangalore,31.3,32.3,22.4
2023-06-15,Hyderabad,26.9,57.1,11.5
2023-06-15,Ahmedabad,33.4,48.8,16.9
2023-06-15,Pune,31.5,53.4,19.5
2023-06-15,Jaipur,33.0,50.2,14.4
2023-06-15,Surat,30.7,62.8,10.8
2023-06-16,Mumbai,28.0,38.9,17.0
2023-06-16,Delhi,34.8,35.7,23.9
2023-06-16,Chennai,29.3,47.2,11.4
2023-06-16,Kolkata,27.0,89.7,16.0
2023-06-16,Bangalore,29.5,96.9,10.7
2023-06-16,Hyderabad,29.1,92.5,23.9
2023-06-16,Ahmedabad,30.3,59.7,14.0
2023-06-16,Pune,34.6,48.7,24.5
2023-06-16,Jaipur,26.4,20.7,17.8
2023-06-16,Surat,34.6,84.9,14.0
2023-06-17,Mumbai,30.9,62.6,15.6
2023-06-17,Delhi,33.3,75.3,21.0
2023-06-17,Chennai,27.8,32.9,23.9
2023-06-17,Kolkata,32.5,30.8,23.8
2023-06-17,Bangalore,30.7,45.3,20.5
2023-06-17,Hyderabad,25.1,30.7,10.2
2023-06-17,Ahmedabad,30.8,42.4,21.7
2023-06-17,Pune,29.7,45.6,13.7
2023-06-17,Jaipur,26.6,92.8,21.3
2023-06-17,Surat,25.3,93.8,11.6
2023-06-18,Mumbai,33.5,22.1,10.3
2023-06-18,Delhi,27.0,66.6,22.9
2023-06-18,Chennai,32.6,98.5,10.9
2023-06-18,Kolkata,26.6,55.0,23.9
2023-06-18,Bangalore,27.8,96.0,19.9
2023-06-18,Hyderabad,28.8,23.7,21.8
2023-06-18,Ahmedabad,29.6,35.3,19.5
2023-06-18,Pune,26.2,29.7,13.8
2023-06-18,Jaipur,27.1,25.9,10.6
2023-06-18,Surat,30.2,51.6,20.9
2023-06-19,Mumbai,25.1,50.0,17.9
2023-06-19,Delhi,34.2,52.4,24.9
2023-06-19,Chennai,26.0,29.8,12.5
2023-06-19,Kolkata,31.6,65.5,19.6
2023-06-19,Bangalore,32.1,57.0,13.6
2023-06-19,Hyderabad,29.6,56.1,17.7
2023-06-19,Ahmedabad,33.8,39.8,14.0
2023-06-19,Pune,31.6,36.9,23.2
2023-06-19,Jaipur,26.8,49.2,20.1
2023-06-19,Surat,25.3,85.8,21.0
2023-06-20,Mumbai,32.7,61.2,13.0
2023-06-20,Delhi,31.1,71.7,17.6
2023-06-20,Chennai,27.1,90.0,23.5
2023-06-20,Kolkata,34.1,92.0,22.5
2023-06-20,Bangalore,34.9,53.0,13.1
2023-06-20,Hyderabad,34.2,72.1,15.7
2023-06-20,Ahmedabad,32.8,99.2,21.0
2023-06-20,Pune,34.2,89.7,12.2
2023-06-20,Jaipur,30.1,55.3,13.4
2023-06-20,Surat,25.0,32.2,13.5
2023-06-21,Mumbai,33.2,26.5,22.6
2023-06-21,Delhi,27.0,99.5,19.9
2023-06-21,Chennai,34.6,25.0,23.4
2023-06-21,Kolkata,27.3,56.1,15.0
2023-06-21,Bangalore,34.0,43.2,15.6
2023-06-21,Hyderabad,25.6,40.5,18.6
2023-06-21,Ahmedabad,27.8,86.3,23.0
2023-06-21,Pune,25.9,91.2,22.3
2023-06-21,Jaipur,25.7,45.8,10.4
2023-06-21,Surat,30.4,27.8,18.0
2023-06-22,Mumbai,30.4,77.7,22.7
2023-06-22,Delhi,33.0,56.5,22.2
2023-06-22,Chennai,26.8,43.6,21.3
2023-06-22,Kolkata,26.4,88.6,24.7
2023-06-22,Bangalore,29.3,31.2,23.1
2023-06-22,Hyderabad,31.8,58.4,13.1
2023-06-22,Ahmedabad,32.3,57.6,23.1
2023-06-22,Pune,31.6,62.8,19.2
2023-06-22,Jaipur,34.7,32.0,10.6
2023-06-22,Surat,28.5,34.1,11.2
2023-06-23,Mumbai,34.7,30.2,21.0
2023-06-23,Delhi,30.2,55.0,10.2
2023-06-23,Chennai,30.7,56.5,24.1
2023-06-23,Kolkata,33.1,35.5,19.3
2023-06-23,Bangalore,29.1,75.6,19.5
2023-06-23,Hyderabad,25.4,28.1,22.2
2023-06-23,Ahmedabad,25.4,98.7,13.8
2023-06-23,Pune,31.1,55.0,17.5
2023-06-23,Jaipur,31.6,31.9,15.1
2023-06-23,Surat,29.0,59.9,15.2
2023-06-24,Mumbai,34.6,85.5,11.8
2023-06-24,Delhi,29.9,78.0,10.9
2023-06-24,Chennai,33.1,60.5,19.4
2023-06-24,Kolkata,34.1,45.5,13.8
2023-06-24,Bangalore,26.4,62.9,24.0
2023-06-24,Hyderabad,29.5,49.2,22.9
2023-06-24,Ahmedabad,30.8,45.4,21.8
2023-06-24,Pune,27.8,38.3,11.2
2023-06-24,Jaipur,34.8,25.3,14.1
2023-06-24,Surat,30.3,33.5,23.0
2023-06-25,Mumbai,32.7,99.5,22.8
2023-06-25,Delhi,34.1,90.0,10.9
2023-06-25,Chennai,27.5,66.9,21.5
2023-06-25,Kolkata,29.6,60.1,12.0
2023-06-25,Bangalore,31.0,31.8,11.3
2023-06-25,Hyderabad,34.3,71.5,13.1
2023-06-25,Ahmedabad,31.3,95.7,16.4
2023-06-25,Pune,33.6,38.5,10.8
2023-06-25,Jaipur,32.7,27.1,18.7
2023-06-25,Surat,34.5,97.0,17.3
2023-06-26,Mumbai,26.4,92.9,18.9
2023-06-26,Delhi,32.6,85.3,21.4
2023-06-26,Chennai,31.4,94.2,10.7
2023-06-26,Kolkata,25.5,98.8,20.0
2023-06-26,Bangalore,29.6,60.7,12.1
2023-06-26,Hyderabad,33.2,76.4,11.6
2023-06-26,Ahmedabad,28.2,87.3,17.3
2023-06-26,Pune,32.5,76.5,24.3
2023-06-26,Jaipur,31.6,35.3,16.2
2023-06-26,Surat,33.8,58.8,11.6
2023-06-27,Mumbai,27.6,94.5,20.9
2023-06-27,Delhi,32.1,22.1,18.5
2023-06-27,Chennai,28.2,33.8,11.4
2023-06-27,Kolkata,26.5,83.4,16.9
2023-06-27,Bangalore,29.3,22.1,23.3
2023-06-27,Hyderabad,31.9,88.8,12.8
2023-06-27,Ahmedabad,25.6,95.2,20.9
2023-06-27,Pune,32.9,24.9,17.1
2023-06-27,Jaipur,28.2,37.0,16.7
2023-06-27,Surat,31.4,81.6,22.9
2023-06-28,Mumbai,29.7,76.3,21.1
2023-06-28,Delhi,31.3,73.4,11.2
2023-06-28,Chennai,32.3,73.9,11.2
2023-06-28,Kolkata,30.0,30.3,16.3
2023-06-28,Bangalore,30.3,69.9,15.2
2023-06-28,Hyderabad,30.0,93.6,12.4
2023-06-28,Ahmedabad,30.3,76.8,20.5
2023-06-28,Pune,25.3,23.0,18.8
2023-06-28,Jaipur,26.3,95.6,10.9
2023-06-28,Surat,34.1,71.2,21.5
2023-06-29,Mumbai,33.3,31.0,22.7
2023-06-29,Delhi,29.1,53.9,14.9
2023-06-29,Chennai,34.3,58.9,19.6
2023-06-29,Kolkata,26.5,99.9,10.5
2023-06-29,Bangalore,25.2,77.8,18.7
2023-06-29,Hyderabad,34.4,54.3,21.8
2023-06-29,Ahmedabad,32.1,56.3,11.7
2023-06-29,Pune,25.8,83.7,10.6
2023-06-29,Jaipur,33.9,55.9,20.7
2023-06-29,Surat,29.5,68.1,12.4
2023-06-30,Mumbai,25.8,68.6,11.1
2023-06-30,Delhi,28.3,49.2,13.6
2023-06-30,Chennai,33.3,93.4,16.1
2023-06-30,Kolkata,30.6,87.7,10.5
2023-06-30,Bangalore,26.2,54.2,17.5
2023-06-30,Hyderabad,29.1,47.3,23.2
2023-06-30,Ahmedabad,34.7,57.3,15.9
2023-06-30,Pune,31.6,74.8,14.2
2023-06-30,Jaipur,31.0,58.0,23.2
2023-06-30,Surat,30.7,77.0,24.0
2023-07-01,Mumbai,26.7,58.5,13.8
2023-07-01,Delhi,33.7,77.1,12.0
2023-07-01,Chennai,25.8,95.3,23.4
2023-07-01,Kolkata,31.2,22.4,16.7
2023-07-01,Bangalore,31.1,39.2,21.6
2023-07-01,Hyderabad,26.3,88.7,10.1
2023-07-01,Ahmedabad,29.5,61.6,11.1
2023-07-01,Pune,34.8,40.0,25.0
2023-07-01,Jaipur,29.7,69.7,21.5
2023-07-01,Surat,34.2,27.7,24.1
2023-07-02,Mumbai,28.0,56.1,11.1
2023-07-02,Delhi,26.3,45.2,22.2
2023-07-02,Chennai,33.4,85.3,11.5
2023-07-02,Kolkata,33.7,35.3,17.0
2023-07-02,Bangalore,29.8,23.2,14.8
2023-07-02,Hyderabad,34.4,96.6,18.0
2023-07-02,Ahmedabad,33.9,28.7,20.6
2023-07-02,Pune,29.1,36.2,19.9
2023-07-02,Jaipur,27.7,38.5,24.4
2023-07-02,Surat,27.5,70.7,13.5
2023-07-03,Mumbai,26.5,53.2,20.4
2023-07-03,Delhi,32.1,21.8,14.0
2023-07-03,Chennai,28.4,61.4,17.6
2023-07-03,Kolkata,34.9,73.1,15.9
2023-07-03,Bangalore,30.9,54.4,12.7
2023-07-03,Hyderabad,29.3,67.0,13.2
2023-07-03,Ahmedabad,31.3,79.5,16.5
2023-07-03,Pune,29.4,27.7,19.6
2023-07-03,Jaipur,34.1,74.6,17.1
2023-07-03,Surat,33.0,40.3,24.5
2023-07-04,Mumbai,30.5,55.4,15.5
2023-07-04,Delhi,29.8,37.1,11.9
2023-07-04,Chennai,33.6,78.7,24.3
2023-07-04,Kolkata,27.3,42.5,14.7
2023-07-04,Bangalore,29.3,58.2,17.4
2023-07-04,Hyderabad,30.8,57.9,19.4
2023-07-04,Ahmedabad,31.8,33.0,13.0
2023-07-04,Pune,33.4,51.2,11.6
2023-07-04,Jaipur,32.3,54.4,23.5
2023-07-04,Surat,34.0,25.4,10.9
2023-07-05,Mumbai,30.8,27.6,17.0
2023-07-05,Delhi,27.6,91.2,20.4
2023-07-05,Chennai,25.6,25.0,20.4
2023-07-05,Kolkata,25.2,53.0,23.6
2023-07-05,Bangalore,25.4,49.5,18.5
2023-07-05,Hyderabad,25.2,44.1,13.0
2023-07-05,Ahmedabad,29.2,33.1,18.2
2023-07-05,Pune,30.6,41.1,18.0
2023-07-05,Jaipur,27.3,96.3,16.3
2023-07-05,Surat,25.8,46.6,19.9
2023-07-06,Mumbai,26.0,97.9,19.8
2023-07-06,Delhi,26.7,68.7,14.0
2023-07-06,Chennai,34.9,59.5,13.2
2023-07-06,Kolkata,29.1,43.4,23.2
2023-07-06,Bangalore,30.5,76.8,21.8
2023-07-06,Hyderabad,26.8,62.3,15.0
2023-07-06,Ahmedabad,33.5,72.2,17.7
2023-07-06,Pune,31.9,97.9,13.3
2023-07-06,Jaipur,32.3,94.0,21.4
2023-07-06,Surat,34.4,22.3,22.6
2023-07-07,Mumbai,31.7,23.9,23.6
2023-07-07,Delhi,25.0,53.2,19.8
2023-07-07,Chennai,29.1,84.0,14.6
2023-07-07,Kolkata,33.4,45.1,11.5
2023-07-07,Bangalore,30.3,77.3,21.9
2023-07-07,Hyderabad,34.0,86.9,11.1
2023-07-07,Ahmedabad,28.0,32.2,16.6
2023-07-07,Pune,33.7,84.0,13.9
2023-07-07,Jaipur,28.2,44.2,19.1
2023-07-07,Surat,29.1,95.0,17.9
2023-07-08,Mumbai,27.9,74.9,23.5
2023-07-08,Delhi,27.6,88.7,21.4
2023-07-08,Chennai,34.0,98.7,18.5
2023-07-08,Kolkata,28.7,65.2,21.0
2023-07-08,Bangalore,32.2,81.9,11.6
2023-07-08,Hyderabad,25.6,86.1,11.2
2023-07-08,Ahmedabad,28.7,40.7,20.3
2023-07-08,Pune,33.5,42.1,13.1
2023-07-08,Jaipur,30.4,33.6,18.9
2023-07-08,Surat,28.5,87.3,17.2
2023-07-09,Mumbai,33.9,83.6,13.5
2023-07-09,Delhi,34.1,46.2,19.9
2023-07-09,Chennai,34.6,81.0,21.8
2023-07-09,Kolkata,32.0,63.7,12.2
2023-07-09,Bangalore,30.0,23.3,18.2
2023-07-09,Hyderabad,27.1,94.6,20.6
2023-07-09,Ahmedabad,29.5,97.8,16.0
2023-07-09,Pune,28.3,39.5,17.3
2023-07-09,Jaipur,28.3,62.5,19.8
2023-07-09,Surat,30.7,76.8,10.9
2023-07-10,Mumbai,31.1,57.0,19.2
2023-07-10,Delhi,31.4,95.4,18.3
2023-07-10,Chennai,25.3,58.5,10.7
2023-07-10,Kolkata,30.0,61.2,21.9
2023-07-10,Bangalore,26.0,35.6,12.6
2023-07-10,Hyderabad,26.3,21.6,10.7
2023-07-10,Ahmedabad,25.3,66.7,13.1
2023-07-10,Pune,34.8,48.0,14.3
2023-07-10,Jaipur,34.6,29.6,14.0
2023-07-10,Surat,34.9,67.3,18.3
2023-07-11,Mumbai,31.2,66.5,13.8
2023-07-11,Delhi,26.1,45.9,18.5
2023-07-11,Chennai,30.0,79.1,20.7
2023-07-11,Kolkata,34.2,60.0,22.1
2023-07-11,Bangalore,32.4,97.1,17.2
2023-07-11,Hyderabad,31.3,50.1,11.2
2023-07-11,Ahmedabad,32.7,74.0,21.9
2023-07-11,Pune,33.6,45.3,23.6
2023-07-11,Jaipur,31.0,47.9,15.6
2023-07-11,Surat,29.8,46.1,20.4
2023-07-12,Mumbai,30.8,32.0,19.7
2023-07-12,Delhi,28.7,52.1,21.3
2023-07-12,Chennai,29.1,50.9,13.2
2023-07-12,Kolkata,32.8,82.1,22.5
2023-07-12,Bangalore,27.5,34.6,16.6
2023-07-12,Hyderabad,26.0,69.6,23.0
2023-07-12,Ahmedabad,27.5,59.2,13.7
2023-07-12,Pune,29.0,34.1,17.6
2023-07-12,Jaipur,32.0,79.8,10.4
2023-07-12,Surat,28.6,53.1,18.8
2023-07-13,Mumbai,29.8,49.1,19.2
2023-07-13,Delhi,31.0,41.5,19.5
2023-07-13,Chennai,28.5,51.4,22.0
2023-07-13,Kolkata,28.1,87.3,13.9
2023-07-13,Bangalore,31.7,76.8,18.7
2023-07-13,Hyderabad,26.5,38.5,22.9
2023-07-13,Ahmedabad,28.3,56.0,18.0
2023-07-13,Pune,33.9,21.6,13.9
2023-07-13,Jaipur,30.0,69.7,21.3
2023-07-13,Surat,32.7,72.5,14.1
2023-07-14,Mumbai,29.0,30.7,15.3
2023-07-14,Delhi,33.3,91.1,19.6
2023-07-14,Chennai,28.1,27.6,18.8
2023-07-14,Kolkata,32.8,74.8,17.9
2023-07-14,Bangalore,26.9,41.4,19.6
2023-07-14,Hyderabad,27.6,53.6,20.2
2023-07-14,Ahmedabad,29.7,48.7,20.0
2023-07-14,Pune,31.0,69.9,19.2
2023-07-14,Jaipur,31.8,29.9,15.7
2023-07-14,Surat,32.7,86.5,11.2
2023-07-15,Mumbai,26.3,78.9,16.0
2023-07-15,Delhi,32.5,47.9,20.9
2023-07-15,Chennai,32.0,77.4,22.2
2023-07-15,Kolkata,34.4,24.6,24.4
2023-07-15,Bangalore,25.1,68.1,19.7
2023-07-15,Hyderabad,28.2,96.2,13.0
2023-07-15,Ahmedabad,32.0,71.4,18.2
2023-07-15,Pune,30.5,51.4,20.3
2023-07-15,Jaipur,32.2,37.2,18.6
2023-07-15,Surat,33.2,92.1,12.0
2023-07-16,Mumbai,31.6,63.7,17.8
2023-07-16,Delhi,29.4,91.9,13.1
2023-07-16,Chennai,33.6,30.8,18.0
2023-07-16,Kolkata,30.9,90.3,18.0
2023-07-16,Bangalore,33.4,76.7,12.3
2023-07-16,Hyderabad,26.1,82.1,16.0
2023-07-16,Ahmedabad,27.1,33.6,10.5
2023-07-16,Pune,30.4,32.1,12.4
2023-07-16,Jaipur,32.1,25.1,13.4
2023-07-16,Surat,33.5,58.0,17.7
2023-07-17,Mumbai,27.6,87.0,10.3
